diff,distance,cos,sin,value
1232784,43.83390101,0.589460481,-0.807797215,259
1232779,43.81197392,0.590681047,-0.806905138,245
1232774,43.80081538,0.591937668,-0.805983745,257
1232768,43.79399991,0.593411644,-0.804899137,260
1232763,43.77739457,0.594560562,-0.804050831,269
1232758,43.75261965,0.595743612,-0.803174669,289
1232753,43.7311412,0.59691943,-0.802301187,299
1232748,43.71377126,0.598182399,-0.80135998,311
1232743,43.68829766,0.599280861,-0.80053885,336
1232738,43.66904042,0.60033609,-0.799747822,358
1232733,43.66445167,0.601553852,-0.79883225,377
1232727,43.61899309,0.602756099,-0.797925488,402
1232722,43.56210746,0.603423806,-0.797420661,442
1232717,43.50223527,0.604176339,-0.796850645,472
1232712,43.43940535,0.604931692,-0.796277369,480
1232707,43.37928476,0.605542743,-0.795812784,494
1232702,43.31910177,0.606244002,-0.795278699,503
1232697,43.26795977,0.607131996,-0.794600993,495
1232692,43.21698509,0.608102773,-0.793858311,484
1232686,43.15202986,0.609328288,-0.792918052,483
1232681,43.09397652,0.610272172,-0.792191817,468
1232676,43.03897144,0.611115212,-0.791541659,454
1232671,42.98585047,0.611937355,-0.790906236,442
1232666,42.93134677,0.612753873,-0.790273808,438
1232661,42.87212407,0.613702884,-0.78953706,422
1232656,42.81868726,0.61483343,-0.788656994,412
1232651,42.76967265,0.61588007,-0.78783992,399
1232646,42.72649076,0.616774586,-0.787139828,409
1232641,42.69086511,0.617574294,-0.78651255,408
1232635,42.65058811,0.618765285,-0.785575917,421
1232630,42.62735369,0.62001664,-0.78458866,452
1232625,42.59997045,0.621166076,-0.783678956,457
1232620,42.55511672,0.62221779,-0.782844187,464
1232615,42.50548284,0.623150802,-0.782101706,482
1232610,42.45875311,0.624214548,-0.781252967,493
1232605,42.4187436,0.625454174,-0.780260903,504
1232600,42.38312112,0.626693415,-0.779265913,496
1232594,42.34185895,0.628006579,-0.778208029,511
1232589,42.30959107,0.629052143,-0.777363108,528
1232584,42.27077733,0.630096859,-0.776516547,538
1232579,42.22862783,0.631119975,-0.77568523,545
1232574,42.18094076,0.632138602,-0.774855333,566
1232569,42.12974597,0.633129586,-0.774045817,566
1232564,42.07308499,0.634095912,-0.773254404,584
1232559,42.01630635,0.63502427,-0.772492186,584
1232553,41.9517912,0.636044006,-0.771652787,582
1232548,41.90725514,0.636844419,-0.770992338,584
1232543,41.8742261,0.63786744,-0.770146174,595
1232538,41.86196398,0.639176086,-0.769060421,608
1232533,41.85520845,0.640518675,-0.767942594,612
1232528,41.83854467,0.64169586,-0.766959206,609
1232523,41.81369417,0.642797342,-0.766036276,602
1232518,41.78590847,0.643913743,-0.765098093,616
1232512,41.74881154,0.645371207,-0.763869102,598
1232507,41.71499474,0.646675457,-0.762765268,587
1232502,41.68245273,0.64799315,-0.761646163,568
1232497,41.64409035,0.649270025,-0.760557976,565
1232492,41.61119536,0.650547496,-0.759465573,564
1232487,41.58099047,0.651720576,-0.758459156,549
1232482,41.53157501,0.652553995,-0.757742228,530
1232477,41.48537091,0.653351225,-0.757054937,507
1232471,41.43432101,0.654568117,-0.756003029,492
1232466,41.39020395,0.655600368,-0.755108043,497
1232461,41.34353197,0.656626777,-0.754215669,487
1232456,41.28829416,0.657577012,-0.753387333,462
1232451,41.22948934,0.658375342,-0.752689783,484
1232446,41.16984569,0.659142928,-0.752017686,479
1232441,41.11049001,0.660014061,-0.751253246,481
1232436,41.05788027,0.660928804,-0.750448609,462
1232430,40.98733668,0.662066275,-0.749445293,467
1232425,40.93085373,0.662919604,-0.748690589,490
1232420,40.88216182,0.663753612,-0.747951297,476
1232415,40.8446307,0.66495483,-0.746883574,508
1232410,40.80919027,0.666193382,-0.745779041,529
1232405,40.77645551,0.667399778,-0.744699628,534
1232400,40.74049847,0.668707901,-0.743525214,534
1232395,40.70004007,0.670057558,-0.742309147,554
1232389,40.63901868,0.671606598,-0.740907941,548
1232384,40.58738937,0.672869832,-0.7397609,562
1232379,40.54212715,0.673991996,-0.738738647,576
1232374,40.49662516,0.675117778,-0.737709961,606
1232369,40.4499271,0.676267692,-0.736655964,600
1232364,40.40580995,0.677366093,-0.735646095,580
1232359,40.3636389,0.678431377,-0.734663778,587
1232354,40.31679763,0.679579921,-0.73360148,568
1232348,40.26343265,0.68094285,-0.732336559,542
1232343,40.22044853,0.68205301,-0.731302736,505
1232338,40.17713323,0.68311557,-0.730310289,485
1232333,40.12355316,0.683943729,-0.729534767,447
1232328,40.06406218,0.684595496,-0.728923183,415
1232323,40.00535888,0.685253622,-0.72830452,385
1232318,39.94408943,0.685922695,-0.727674417,363
1232313,39.88870121,0.686528157,-0.727103218,344
1232307,39.81599737,0.687348959,-0.726327343,349
1232302,39.75727607,0.687979727,-0.725729906,356
1232297,39.70172575,0.688536348,-0.725201833,355
1232292,39.65465533,0.68921846,-0.724553596,357
1232287,39.62265182,0.69002447,-0.723786039,376
1232282,39.60904142,0.690347196,-0.72347823,396
1232277,39.61027233,0.690352018,-0.723473628,419
1232272,39.61046432,0.690358544,-0.723467401,446
1232266,39.60753938,0.690473277,-0.723357901,445
1232261,39.58435657,0.690914652,-0.722936334,442
1232256,39.55039832,0.691594948,-0.722285558,447
1232251,39.50936253,0.692475527,-0.721441366,437
1232246,39.46198115,0.693464871,-0.720490439,427
1232241,39.41860129,0.694338836,-0.719648234,417
1232236,39.37505703,0.695175377,-0.718840173,424
1232231,39.32927904,0.695939384,-0.718100531,422
1232225,39.26710186,0.696659392,-0.717402043,409
1232220,39.21556862,0.697351602,-0.716729198,407
1232215,39.16772558,0.698154162,-0.71594746,409
1232210,39.12552775,0.698933476,-0.715186686,396
1232205,39.06974174,0.699443199,-0.714688192,406
1232200,39.01534079,0.699950121,-0.71419173,428
1232195,38.97076278,0.700791531,-0.713366126,423
1232190,38.93940404,0.701543032,-0.712627094,449
1232184,38.91500435,0.702127119,-0.712051619,450
1232179,38.88724293,0.702724317,-0.711462251,467
1232174,38.84921834,0.703570575,-0.710625391,461
1232169,38.8100959,0.704439585,-0.709763955,458
1232164,38.76897658,0.705420403,-0.708789147,450
1232159,38.72419161,0.706254846,-0.707957691,463
1232154,38.67215348,0.706819002,-0.707394444,451
1232149,38.62221116,0.707238649,-0.706974889,451
1232143,38.5644978,0.708327996,-0.705883453,451
1232138,38.52066846,0.709388384,-0.704817793,437
1232133,38.46284702,0.710209594,-0.703990293,444
1232128,38.39640018,0.710826307,-0.703367586,426
1232123,38.33211299,0.711398734,-0.702788617,417
1232118,38.26945819,0.7119967,-0.70218281,400
1232113,38.20944056,0.712716449,-0.701452253,404
1232108,38.15641398,0.713572807,-0.70058108,404
1232102,38.09664036,0.714673584,-0.699458125,413
1232097,38.04831699,0.715530672,-0.698581318,415
1232092,37.98375293,0.7161956,-0.697899608,421
1232087,37.92165288,0.716749624,-0.697330608,412
1232082,37.85823795,0.717140371,-0.696928754,418
1232077,37.79351535,0.717495171,-0.696563479,420
1232072,37.73158986,0.717810531,-0.696238495,413
1232067,37.66404411,0.717834181,-0.696214111,415
1232061,37.58527127,0.717535074,-0.696522374,413
1232056,37.51829685,0.717520385,-0.696537506,418
1232051,37.46433653,0.717884775,-0.696161942,415
1232046,37.41045032,0.718354783,-0.695676941,421
1232041,37.35165739,0.718767305,-0.695250718,427
1232036,37.2861888,0.7189062,-0.695107097,410
1232031,37.22170972,0.718812536,-0.695203954,409
1232026,37.15784759,0.718738522,-0.695280473,419
1232020,37.08226322,0.718629713,-0.695392936,408
1232015,37.02414056,0.718384525,-0.695646228,419
1232010,36.97229737,0.717852565,-0.696195156,437
1232005,36.92606877,0.717486702,-0.696572202,437
1232000,36.87423252,0.717532979,-0.696524532,448
1231995,36.82414801,0.718122228,-0.695916996,455
1231990,36.77033671,0.718863516,-0.69515124,463
1231985,36.7055934,0.719263208,-0.694737676,467
1231979,36.63450876,0.719448198,-0.694546104,455
1231974,36.58260054,0.719886714,-0.694091579,460
1231969,36.54185244,0.720636468,-0.693313119,471
1231964,36.50058238,0.721481029,-0.692434203,474
1231959,36.4413879,0.722115558,-0.691772449,469
1231954,36.3768357,0.722649122,-0.691215051,466
1231949,36.31929299,0.723073828,-0.690770758,452
1231944,36.28198254,0.723762778,-0.690048869,431
1231938,36.28146328,0.724983627,-0.6887661,397
1231933,36.28958474,0.726013892,-0.687680033,357
1231928,36.30165157,0.727118143,-0.68651235,318
1231923,36.3133054,0.728350619,-0.685204624,279
1231918,36.32855956,0.729592432,-0.683882215,252
1231913,36.33590143,0.730855189,-0.682532558,226
1231908,36.32837927,0.732042339,-0.681259138,180
1231903,36.31315155,0.733080139,-0.680142271,149
1231897,36.27667155,0.734222036,-0.678909421,154
1231892,36.23570071,0.73542073,-0.677610766,143
1231846,36.1018043,0.748781821,-0.662816554,312
1231841,36.08682615,0.750046325,-0.661385296,316
1231836,36.07008949,0.751413484,-0.659831627,308
1231831,36.05277032,0.752749451,-0.65830712,297
1231826,36.03872791,0.753964254,-0.656915446,275
1231820,36.02201816,0.755479833,-0.655171902,256
1231815,36.00452153,0.756657908,-0.65381099,257
1231810,36.00013137,0.75775279,-0.652541729,263
1231805,36.02616183,0.758806044,-0.651316657,262
1231800,36.05520361,0.759887953,-0.650054074,265
1231795,36.07034367,0.760989522,-0.648764169,259
1231790,36.06721725,0.762262797,-0.647267663,256
1231785,36.06599691,0.763489571,-0.645820157,250
1231779,36.06352213,0.765062313,-0.643956255,267
1231774,36.05755431,0.766346441,-0.64242753,263
1231769,36.03081402,0.767448964,-0.641110043,277
1231764,35.98289147,0.768343952,-0.640037164,273
1231759,35.92649345,0.769321185,-0.638862203,275
1231754,35.88410616,0.770508733,-0.637429442,278
1231749,35.8453014,0.771660309,-0.636034879,288
1231744,35.80887195,0.772687052,-0.634787145,301
1231738,35.76643297,0.773960084,-0.633234387,296
1231733,35.72705386,0.775153512,-0.631772928,294
1231728,35.68729284,0.776408399,-0.630230115,291
1231723,35.6544711,0.77736815,-0.629045912,299
1231718,35.63037096,0.778181352,-0.628039635,311
1231713,35.59901208,0.779148317,-0.626839612,325
1231708,35.56803476,0.780185832,-0.625547814,323
1231703,35.5386292,0.781192047,-0.624290786,332
1231697,35.50492356,0.782291436,-0.622912601,357
1231692,35.47849332,0.783239604,-0.621719971,355
1231687,35.44793294,0.784309294,-0.620369995,344
1231682,35.42141283,0.785245212,-0.619184913,328
1231677,35.39921599,0.786044362,-0.618170091,323
1231672,35.3790899,0.786975805,-0.616983859,326
1231667,35.35487531,0.787900876,-0.615802086,338
1231662,35.32030281,0.788563113,-0.614953834,355
1231656,35.26211678,0.788361959,-0.615211688,333
1231651,35.24724296,0.787529496,-0.616276961,338
1231646,35.2575475,0.786627303,-0.617428123,340
1231641,35.26052947,0.78566962,-0.618646303,345
1231636,35.23407465,0.784824722,-0.619717803,327
1231631,35.18637251,0.78462467,-0.61997107,338
1231626,35.13928539,0.784916366,-0.619601725,342
1231621,35.09282856,0.784953681,-0.619554452,350
1231615,35.06575406,0.784258608,-0.620434071,355
1231610,35.07135659,0.783372416,-0.621552619,373
1231605,35.07756083,0.782421794,-0.622748855,370
1231600,35.05335229,0.781470355,-0.623942372,355
1231595,35.0120492,0.781257437,-0.624208953,353
1231590,34.97068771,0.781604893,-0.62377383,343
1231585,34.9509109,0.782246859,-0.62296858,338
1231580,34.95246811,0.783292238,-0.621653658,341
1231574,34.95679495,0.784699215,-0.619876715,339
1231569,34.96132512,0.785830794,-0.618441561,320
1231564,34.96231088,0.786876978,-0.617109894,314
1231559,34.96344766,0.787899185,-0.61580425,332
1231554,34.94743316,0.788805292,-0.614643157,329
1231549,34.901304,0.789225709,-0.614103232,305
1231544,34.84699569,0.789583235,-0.613643476,297
1231539,34.81117794,0.790467906,-0.61250346,307
1231534,34.82619476,0.79153322,-0.611126142,322
1231528,34.8884052,0.791796895,-0.610784477,319
1231523,34.94048085,0.791273915,-0.611461848,330
1231518,35.01231223,0.790733274,-0.612160836,319
1231513,35.07623775,0.791587717,-0.611055551,309
1231508,35.12018296,0.793139082,-0.609040554,317
1231503,35.13356507,0.794655667,-0.607060434,332
1231498,35.14413049,0.796085145,-0.605184635,310
1231493,35.19960557,0.797081473,-0.603871778,305
1231488,35.21933422,0.7984672,-0.602038314,307
1231482,35.17496066,0.800374399,-0.599500476,298
1231477,35.13635476,0.802134008,-0.597144063,292
1231472,35.0776633,0.803533115,-0.595260055,287
1231467,34.99842702,0.804061684,-0.594545884,288
1231462,34.90788737,0.804113747,-0.594475467,275
1231457,34.82229943,0.804172615,-0.594395832,277
1231452,34.75989205,0.803399866,-0.595439883,281
1231447,34.70553442,0.802025443,-0.59728987,281
1231442,34.65742209,0.800426866,-0.599430423,262
1231436,34.59539794,0.798476155,-0.602026436,279
1231431,34.52824568,0.797373142,-0.603486597,304
1231426,34.45325325,0.797811485,-0.602906986,319
1231421,34.41995915,0.799143009,-0.601140957,333
1231416,34.44969599,0.800538194,-0.599281736,339
1231411,34.49238116,0.801889932,-0.597471788,335
1231406,34.47516709,0.803286819,-0.595592383,327
1231401,34.43152032,0.804926419,-0.593374637,342
1231395,34.36537412,0.806769982,-0.590865633,349
1231390,34.28903422,0.808021293,-0.589153282,357
1231385,34.21330709,0.809351707,-0.587324284,369
1231380,34.16199376,0.810929265,-0.585144193,387
1231375,34.12082361,0.812467293,-0.583006774,383
1231370,34.083626,0.813921034,-0.580975516,372
1231365,34.03679129,0.814973864,-0.579497715,372
1231360,33.97500297,0.815530323,-0.578714344,362
1231355,33.90433351,0.816102059,-0.577907804,354
1231350,33.83033738,0.816710227,-0.57704801,371
1231344,33.74653232,0.817765171,-0.575552018,381
1231339,33.69484902,0.818902803,-0.573932225,388
1231334,33.63651791,0.81981485,-0.572628686,379
1231329,33.5722687,0.820599089,-0.571504274,376
1231324,33.50201771,0.821140487,-0.570726118,366
1231319,33.42849016,0.821320656,-0.570466809,362
1231314,33.34925465,0.821192204,-0.570651701,361
1231309,33.25664771,0.820857852,-0.571132548,362
1231304,33.16620422,0.82035731,-0.571851277,353
1231298,33.06253531,0.819397686,-0.573225464,368
1231293,32.97858438,0.819176048,-0.573542154,372
1231288,32.90957743,0.819947922,-0.572438123,362
1231283,32.84648907,0.821165062,-0.570690757,363
1231278,32.76846086,0.822123489,-0.569309203,342
1231273,32.68041577,0.822977722,-0.568073648,342
1231268,32.59940719,0.82397087,-0.566632161,334
1231263,32.53816394,0.825207111,-0.564830261,338
1231257,32.46198527,0.826799114,-0.562497311,328
1231252,32.39840005,0.828134795,-0.560529001,328
1231247,32.33784741,0.829344056,-0.558738254,337
1231242,32.27969799,0.829933627,-0.557862147,342
1231237,32.20230392,0.829753242,-0.558130413,332
1231232,32.11048443,0.829600382,-0.558357596,339
1231227,32.01764163,0.829855983,-0.55797764,336
1231222,31.92681569,0.83018612,-0.557486328,342
1231217,31.83231009,0.83049903,-0.557020072,354
1231211,31.72540782,0.831017974,-0.556245563,351
1231206,31.65526197,0.831248239,-0.555901399,367
1231201,31.62121701,0.831344917,-0.555756807,367
1231196,31.62299343,0.831356935,-0.55573883,393
1231191,31.62282949,0.83135522,-0.555741395,395
1231186,31.61908346,0.831361982,-0.555731279,391
1231181,31.5869492,0.831544536,-0.555458085,408
1231176,31.53650431,0.831588313,-0.555392543,417
1231171,31.46217978,0.83157604,-0.55541092,418
1231165,31.36784503,0.831250323,-0.555898283,427
1231160,31.28844441,0.830675366,-0.556757071,427
1231155,31.22283246,0.829512676,-0.558487888,422
1231150,31.16746404,0.828277237,-0.560318497,438
1231145,31.10372605,0.827211955,-0.561890008,428
1231140,31.02695056,0.826572583,-0.562830138,429
1231135,30.95442914,0.8264078,-0.563072063,420
1231130,30.90282255,0.827496075,-0.5614715,424
1231125,30.87154634,0.828880534,-0.559425652,416
1231119,30.82798059,0.830467398,-0.557067232,386
1231114,30.76800648,0.831417546,-0.555648148,389
1231109,30.70966339,0.832406544,-0.554165449,381
1231104,30.66360536,0.83373596,-0.552163335,370
1231099,30.62106433,0.835064595,-0.550151908,371
1231094,30.57412609,0.836472808,-0.548008432,364
1231089,30.52659691,0.837943494,-0.545756997,356
1231084,30.47797266,0.839324572,-0.543630631,357
1231078,30.42003325,0.841040185,-0.54097265,344
1231073,30.37139193,0.842395021,-0.53886049,338
1231068,30.32308079,0.843867524,-0.536551584,323
1231063,30.27282065,0.845433731,-0.534080337,316
1231058,30.22362517,0.846831116,-0.531861881,307
1231053,30.16980632,0.848187881,-0.529695495,295
1231048,30.11916447,0.849565131,-0.527483733,277
1231043,30.07886378,0.850973381,-0.52520882,259
1231038,30.05180326,0.852613777,-0.522541622,237
1231032,30.02502792,0.854502672,-0.519446997,232
1231027,29.99467852,0.856044965,-0.516901362,223
1231022,29.94516231,0.857630488,-0.514266416,211
1231017,29.89496221,0.859209768,-0.511623469,221
1231012,29.84250335,0.860771619,-0.508991375,208
1231007,29.79407321,0.862240743,-0.506498668,195
1231002,29.74483684,0.86372521,-0.503963056,194
1230997,29.69604013,0.865198315,-0.501429832,200
1230992,29.65000834,0.866586658,-0.499026616,194
1230986,29.59846265,0.868052085,-0.496473138,195
1230981,29.54005827,0.869084805,-0.494663119,197
1230976,29.47688938,0.869986214,-0.493076046,197
1230971,29.42903331,0.871461354,-0.490464176,186
1230966,29.38507531,0.873003538,-0.487713874,183
1230961,29.35022118,0.874544374,-0.4849455,182
1230956,29.30133999,0.875907961,-0.482478232,176
1230951,29.24843221,0.877241849,-0.480048683,180
1230946,29.193805,0.878596143,-0.477565512,183
1230940,29.11912827,0.880231285,-0.474544923,181
1230935,29.0602231,0.881504708,-0.472175232,173
1230930,29.00568717,0.882742385,-0.4698573,175
1230925,28.95289425,0.883980316,-0.467524119,167
1230920,28.89825708,0.885217048,-0.465178222,168
1230915,28.85188836,0.886531245,-0.462668729,167
1230910,28.82515816,0.888135465,-0.459581762,173
1230905,28.8028422,0.88996535,-0.456028152,170
1230900,28.78330606,0.891719609,-0.452588267,167
1230894,28.764716,0.893722081,-0.448621044,152
1230889,28.74456612,0.895303967,-0.445455729,144
1230884,28.72869349,0.896821272,-0.442393046,145
1230879,28.69448127,0.898326536,-0.439328391,134
1230874,28.64051157,0.899795874,-0.436311111,140
1230869,28.58885552,0.901248194,-0.433303235,133
1230864,28.54273072,0.902671308,-0.430330698,140
1230859,28.50433619,0.904157313,-0.427199664,142
1230854,28.46385712,0.905342931,-0.424681265,138
1230848,28.40901315,0.906597066,-0.421997346,133
1230843,28.37529387,0.907315817,-0.420449769,124
1230838,28.35803585,0.907719023,-0.419578569,123
1230833,28.35545413,0.907795874,-0.419412269,125
1230828,28.34572001,0.908027291,-0.418911015,119
1230823,28.32399366,0.908571282,-0.417729847,114
1230818,28.28547632,0.909423519,-0.41587121,118
1230813,28.23725888,0.910578115,-0.413337025,117
1230808,28.18354282,0.911920208,-0.410367559,115
1230803,28.12643254,0.913271987,-0.407350313,110
1230797,28.06344946,0.914843443,-0.403808711,100
1230792,28.01154801,0.916128299,-0.400885194,98
1230787,27.96225998,0.917299532,-0.398197902,99
1230782,27.91682807,0.91835239,-0.395763678,103
1230777,27.87732102,0.919221067,-0.393741833,108
1230772,27.84872783,0.919859525,-0.39224795,108
1230767,27.83582649,0.920173202,-0.39151153,116
1230762,27.8359087,0.920178898,-0.391498144,113
1230757,27.83618926,0.920164808,-0.391531257,115
1230751,27.83547368,0.920131979,-0.391608402,108
1230746,27.83491114,0.920120934,-0.391634352,104
1230741,27.83498193,0.920137026,-0.391596544,110
1230736,27.8376872,0.920128883,-0.391615677,116
1230731,27.83925729,0.920148271,-0.391570121,115
1230726,27.83140708,0.920336234,-0.391128133,112
1230721,27.80678217,0.9209846,-0.389598981,105
1230716,27.76548392,0.922002826,-0.387183146,107
1230711,27.72085134,0.923045826,-0.384690009,108
1230706,27.67444263,0.924114295,-0.382116174,97
1230700,27.62038657,0.925528481,-0.378678005,97
1230695,27.57338348,0.926648466,-0.37592901,92
1230690,27.52708345,0.927727464,-0.373258293,98
1230685,27.48093836,0.928632648,-0.371000545,102
1230680,27.40588179,0.929247404,-0.369458066,93
1230675,27.3245937,0.929816192,-0.368024251,93
1230670,27.23535683,0.930408379,-0.366524553,98
1230665,27.14346706,0.931113635,-0.364729213,105
1230660,27.05101574,0.931792474,-0.36299144,111
1230654,26.94209679,0.932547771,-0.361046611,108
1230649,26.85797985,0.933124139,-0.359554364,105
1230644,26.77879241,0.933668826,-0.358137576,115
1230639,26.71049433,0.934401922,-0.356220506,109
1230634,26.63517806,0.935204758,-0.354107414,108
1230629,26.56590291,0.935989507,-0.3520279,105
1230624,26.49709647,0.93679563,-0.349877045,105
1230619,26.42137485,0.937615047,-0.347675169,105
1230614,26.34962699,0.938423228,-0.345487837,104
1230609,26.27996729,0.939174724,-0.343439716,101
1230603,26.20691869,0.939990259,-0.341201279,97
1230598,26.150922,0.940592322,-0.339538045,98
1230593,26.10882111,0.941099822,-0.338128859,91
1230588,26.09617122,0.941310391,-0.337542216,94
1230583,26.09650624,0.941323924,-0.337504475,88
1230578,26.09577109,0.941332664,-0.337480097,87
1230573,26.09568138,0.941402024,-0.337286568,82
1230568,26.07417064,0.941666507,-0.336547456,79
1230563,26.03270905,0.942185188,-0.33509263,80
1230557,25.96183662,0.942930098,-0.332990736,78
1230552,25.88921797,0.94372392,-0.330734277,74
1230547,25.81496557,0.944604521,-0.328210755,72
1230542,25.73607393,0.945230437,-0.32640377,66
1230537,25.64932155,0.94534437,-0.326073644,56
1230532,25.56469938,0.94495224,-0.327208288,59
1230527,25.49647879,0.944543297,-0.328386906,55
1230522,25.45726741,0.944476291,-0.328579574,53
1230517,25.44030468,0.945031022,-0.326980685,57
1230511,25.42013907,0.945981627,-0.324220235,60
1230506,25.4033627,0.946993995,-0.321251263,59
1230501,25.38126695,0.948028049,-0.318186767,55
1230496,25.35897232,0.948965286,-0.315380541,59
1230491,25.3385254,0.949875632,-0.312628026,61
1230486,25.319532,0.95072588,-0.310032742,61
1230481,25.3020452,0.951490095,-0.307679376,66
1230476,25.29094208,0.951938172,-0.30629025,68
1230471,25.28961084,0.951948909,-0.306256877,61
1230465,25.29115669,0.951948006,-0.306259684,66
1230460,25.2918791,0.951916917,-0.306356301,67
1230455,25.29159346,0.951900042,-0.306408729,65
1230450,25.29123683,0.951876125,-0.306483021,65
1230445,25.29077166,0.951858561,-0.306537568,63
1230440,25.28833333,0.951810911,-0.30668549,63
1230435,25.28703374,0.951853386,-0.306553634,65
1230430,25.27987674,0.952328602,-0.305074145,64
1230425,25.2578078,0.953242102,-0.302207702,64
1230420,25.22882244,0.954194214,-0.299187905,60
1230414,25.21100857,0.95529016,-0.295669936,59
1230409,25.21808684,0.956281621,-0.292447365,60
1230404,25.22750331,0.957214097,-0.28938067,53
1230399,25.23632972,0.958260871,-0.285895265,52
1230394,25.23814375,0.959317554,-0.282329293,54
1230389,25.20883104,0.960269157,-0.279075519,57
1230384,25.18000727,0.961035723,-0.276424202,63
1230379,25.15594485,0.961644779,-0.274297864,63
1230374,25.14040453,0.961995074,-0.273066799,60
1230368,25.1394881,0.962004448,-0.273033776,60
1230363,25.13560516,0.961986632,-0.273096538,59
1230358,25.12466261,0.962232657,-0.272228422,60
1230353,25.10518183,0.962900622,-0.269856245,69
1230348,25.08432379,0.963847428,-0.266454754,76
1230343,25.06209757,0.964707571,-0.26332357,80
1230338,25.03438439,0.965443162,-0.2606137,88
1230333,24.99307209,0.966201347,-0.257788589,86
1230328,24.950104,0.966867436,-0.255278986,89
1230323,24.90949107,0.967450294,-0.253061117,90
1230318,24.87671752,0.967914702,-0.251278989,88
1230312,24.84004914,0.968398968,-0.249406171,86
1230307,24.81764398,0.968566466,-0.248754902,86
1230302,24.81105447,0.968216016,-0.250115467,87
1192525,32.86178021,0.968756206,-0.248014945,77
1192520,32.86129344,0.968752472,-0.24802953,73
1192515,32.86151983,0.968733239,-0.248104638,69
1192510,32.86018974,0.968733519,-0.248103546,63
1192505,32.86018974,0.968733519,-0.248103546,66
1192499,32.86018974,0.968733519,-0.248103546,63
1192494,32.86018974,0.968733519,-0.248103546,66
1192489,32.86018974,0.968733519,-0.248103546,66
1192484,32.86018974,0.968733519,-0.248103546,69
1192479,32.86018974,0.968733519,-0.248103546,69
1192474,32.86018974,0.968733519,-0.248103546,67
1192469,32.86018974,0.968733519,-0.248103546,72
1192464,32.86018974,0.968733519,-0.248103546,68
1192458,32.86018974,0.968733519,-0.248103546,69
1192453,32.86018974,0.968733519,-0.248103546,78
1192448,32.86018974,0.968733519,-0.248103546,83
1192443,32.86018974,0.968733519,-0.248103546,79
1192438,32.86018974,0.968733519,-0.248103546,83
1192433,32.86018974,0.968733519,-0.248103546,80
1192428,32.86018974,0.968733519,-0.248103546,77
1192423,32.86018974,0.968733519,-0.248103546,74
1192417,32.86018974,0.968733519,-0.248103546,69
1192412,32.86018974,0.968733519,-0.248103546,68
1192407,32.86018974,0.968733519,-0.248103546,61
1192402,32.86018974,0.968733519,-0.248103546,59
1192397,32.86018974,0.968733519,-0.248103546,59
1192392,32.8599789,0.968734522,-0.248099627,51
1192387,32.85126977,0.968769934,-0.247961318,51
1192382,32.82696198,0.968879613,-0.247532415,55
1192376,32.79154727,0.969039754,-0.246904749,57
1192371,32.75885947,0.969196571,-0.246288462,55
1192366,32.73479908,0.969295422,-0.245899134,58
1192361,32.72590582,0.969198972,-0.246279015,60
1192356,32.71674024,0.968930427,-0.247333434,61
1192351,32.70555827,0.968755573,-0.24801742,64
1192346,32.68263189,0.968819036,-0.247769398,72
1192341,32.64482248,0.968976836,-0.247151553,72
1192335,32.59685078,0.969185717,-0.24633117,70
1192330,32.5511908,0.969393256,-0.245513166,68
1192325,32.50248424,0.969593593,-0.244720788,66
1192320,32.46683203,0.969749652,-0.244101644,66
1192315,32.44875074,0.969826489,-0.243796187,66
1192310,32.42079233,0.96995903,-0.243268329,71
1192305,32.3728642,0.970168993,-0.242429627,71
1192300,32.32492854,0.970362152,-0.241655322,75
1192294,32.27260017,0.970540307,-0.240938816,76
1192289,32.25190411,0.970572005,-0.240811094,74
1192284,32.24957563,0.970530218,-0.24097945,69
1192279,32.24138765,0.970363395,-0.241650329,72
1192274,32.22434737,0.969980542,-0.243182542,71
1192269,32.19948641,0.969412943,-0.245435422,72
1192264,32.17865515,0.968895721,-0.247469355,73
1192259,32.16904414,0.968509498,-0.248976609,70
1192253,32.16385947,0.968307453,-0.249761238,68
1192248,32.15670617,0.9682789,-0.249871912,68
1192243,32.13387804,0.968016274,-0.250887411,68
1192238,32.09927122,0.967415205,-0.253195223,67
1192233,32.06178767,0.966788039,-0.255579512,65
1192228,32.01967898,0.966253112,-0.257594494,65
1192223,31.98600781,0.965864875,-0.25904641,68
1192218,31.9692022,0.965682546,-0.259725278,70
1192212,31.94128936,0.965882547,-0.258980511,78
1192207,31.90796535,0.966258832,-0.257573036,85
1192202,31.87119482,0.966790976,-0.255568403,89
1192197,31.83332223,0.967277914,-0.253719211,91
1192192,31.79556189,0.967634347,-0.252356435,91
1192187,31.74877451,0.96793472,-0.251201868,90
1192182,31.69831321,0.968158207,-0.250339142,90
1192177,31.65381719,0.968323128,-0.24970046,87
1192171,31.62242647,0.968495152,-0.249032408,91
1192166,31.62413378,0.968722378,-0.248147042,89
1192161,31.63304882,0.969148814,-0.246476319,86
1192156,31.64413745,0.969652586,-0.244486938,84
1192151,31.65856195,0.970186738,-0.242358605,79
1192146,31.67323887,0.970717637,-0.240223373,75
1192141,31.68520088,0.971224451,-0.238166045,66
1192136,31.69789184,0.97175973,-0.235972515,68
1192130,31.71510667,0.972377084,-0.233415525,66
1192125,31.72474531,0.972831698,-0.231513471,72
1192120,31.7330442,0.973259865,-0.229706844,74
1192115,31.74351198,0.973564962,-0.228410299,73
